read_id1,read_id2
pos86940_91565_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/65672/0_4820,pos90761_96070_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72048/0_6209
pos86940_91565_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/65672/0_4820,pos83879_87703_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/84070/706_5620
pos86940_91565_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/65672/0_4820,pos92797_99112_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141019/640_8484
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos273166_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/64638/5686_15959
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos275648_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/9492/0_3612
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos276488_277285_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/86707/0_3921
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos280636_283431_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27238/0_10831
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos277492_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69467/0_5999
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos272967_275131_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/59633/13150_19587
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos274427_274897_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/98810/406_5933
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos281742_283428_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/62813/0_4431
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos272837_276966_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/8655/0_4308
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos280636_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/97199/3843_11991
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos272764_274838_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/56581/0_3762
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos277494_278147_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21181/4203_9915
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos277544_278134_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/39062/4460_8837
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos270232_276384_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/50795/1770_9434
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos280636_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/132619/0_4750
pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358,pos280654_283126_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/85241/0_5362
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos37733_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27080/0_12255
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos31517_35921_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/18826/207_13063
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos40248_48992_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20115/0_11611
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos40248_53329_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57963/1816_16296
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos40248_43976_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/29707/2599_7619
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos40248_47119_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/3534/0_8715
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos37740_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/67494/393_7193
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos40250_47490_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/65216/268_9629
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos37738_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/79545/0_8231
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos37733_40140_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/60862/3754_10021
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos40248_44152_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/11100/0_4024
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos37733_38877_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/74725/4615_20489
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos89596_84742_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/139765/0_5146
pos40248_43181_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/66628/0_6713,pos92920_88869_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/159330/0_4665
pos127931_130532_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/67040/3450_8752,pos128626_132312_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/72621/5148_17048
pos127931_130532_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/67040/3450_8752,pos134982_138118_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/57791/0_5714
pos209515_212170_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/67573/0_4367,pos209515_216437_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69067/4437_15977
pos209515_212170_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/67573/0_4367,pos209515_217115_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/44887/0_10075
pos209515_212170_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/67573/0_4367,pos209515_213198_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/101117/0_6720
pos209515_212170_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/67573/0_4367,pos209516_212288_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/99716/9079_14423
pos209515_212170_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/67573/0_4367,pos210365_211474_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/34845/779_8344
pos209515_212170_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/67573/0_4367,pos206434_208626_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/99364/3721_9303
pos245793_247728_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6762/0_9693,pos240570_243632_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/71779/0_7860
pos245793_247728_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6762/0_9693,pos240313_243644_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/12637/0_12223
pos245793_247728_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6762/0_9693,pos241974_243644_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/135256/1034_6127
pos245793_247728_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6762/0_9693,pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/10651/0_9975
pos245793_247728_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6762/0_9693,pos250153_253046_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155182/690_11467
pos245793_247728_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6762/0_9693,pos245793_247908_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/4157/0_6064
pos245793_247728_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6762/0_9693,pos236837_240025_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/76392/3494_15195
pos198964_202026_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/69846/3262_6347,pos195826_201732_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/70226/0_5874
pos198964_202026_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/69846/3262_6347,pos199536_207383_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/27323/4818_13259
pos198964_202026_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/69846/3262_6347,pos187930_200903_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/30742/506_14474
pos198964_202026_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/69846/3262_6347,pos202901_206056_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/88380/0_7659
pos198964_202026_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/69846/3262_6347,pos197780_200217_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/69914/0_3147
pos198964_202026_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/69846/3262_6347,pos196268_199693_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/8964/1290_5179
pos197780_200217_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/69914/0_3147,pos195826_201732_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/70226/0_5874
pos197780_200217_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/69914/0_3147,pos187930_200903_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/30742/506_14474
pos197780_200217_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/69914/0_3147,pos195811_199006_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/88502/0_3395
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos40248_53329_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57963/1816_16296
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos40248_47119_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/3534/0_8715
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos40248_44152_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/11100/0_4024
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos40250_47490_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/65216/268_9629
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos40248_43976_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/29707/2599_7619
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos40248_48992_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20115/0_11611
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos37733_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27080/0_12255
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos43267_46287_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/117744/2143_9530
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos43367_45920_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/80184/8651_12360
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos37738_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/79545/0_8231
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos44175_47654_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/39528/441_5501
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos37740_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/67494/393_7193
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos39164_40144_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9168/821_5075
pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279,pos89596_84742_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/139765/0_5146
pos90761_96070_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72048/0_6209,pos86155_98011_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/48400/0_16059
pos90761_96070_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72048/0_6209,pos92797_99112_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141019/640_8484
pos90761_96070_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72048/0_6209,pos82602_91891_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/72052/0_11450
pos90761_96070_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72048/0_6209,pos93702_99257_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/232/0_5368
pos90761_96070_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72048/0_6209,pos82091_93239_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/77042/0_10485
pos90761_96070_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72048/0_6209,pos85729_92064_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/91489/7189_16161
pos90761_96070_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72048/0_6209,pos93514_98270_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/25104/0_4550
pos90761_96070_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72048/0_6209,pos91152_92500_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/90333/6748_12008
pos90761_96070_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72048/0_6209,pos95098_103128_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/48751/0_8225
pos90761_96070_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72048/0_6209,pos106672_104688_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/76771/559_11467
pos84452_89804_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72900/0_7349,pos83703_90269_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/36568/413_7455
pos84452_89804_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72900/0_7349,pos86155_98011_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/48400/0_16059
pos84452_89804_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72900/0_7349,pos85729_92064_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/91489/7189_16161
pos84452_89804_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/72900/0_7349,pos79594_86834_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/33041/0_9393
pos236846_239192_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/74763/0_7476,pos236843_242332_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9502/315_11049
